;fecha;hora;dep;jur;tipo.sin;vehi;rol;edad;sexo;f.dias;otro.vehi;dir;x;y
2014;14/11/2014;07:15:00;MALDONADO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;55;M;10;CAMIONETA;LAUREANO ALONSO PEREZ esq. PASO DE LA CADENA;691532
2014;15/11/2014;12:50:00;CANELONES;NACIONAL;ATROPELLO DE PEATON;PEATON;PEATON;NA;M;2;AUTO;RUTA INTERBALNEARIA esq. AV. CENTRAL;614839
2014;16/11/2014;18:35:00;TACUAREMBO;DEPARTAMENTAL;COLISION CON OBSTACULO;MOTO;CONDUCTOR;47;M;0;CAMION;JOSE BATLLE Y ORDO—EZ esq. MAESTRA INES JAUREGUI DE LOPEZ;597881
2014;17/11/2014;21:45:00;CANELONES;NACIONAL;COLISION ENTRE VEHICULOS;BICICLETA;CONDUCTOR;58;M;0;MOTO;RUTA INTERBALNEARIA km. 64;630297
2014;20/11/2014;07:15:00;CANELONES;NACIONAL;COLISION ENTRE VEHICULOS;CAMIONETA;CONDUCTOR;73;M;0;AUTO;RUTA 8 km. 67;
2014;20/11/2014;12:30:00;SAN JOSE;DEPARTAMENTAL;ATROPELLO DE PEATON;PEATON;PEATON;84;F;1;CAMIONETA;GENERAL ARTIGAS esq. RUTA UNO VIEJA;554047
2014;21/11/2014;17:50:00;ARTIGAS;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;18;M;0;AUTO;MISIONES esq. AMARO F. RAMOS;551360
2014;23/11/2014;06:20:00;SAN JOSE;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;22;M;1;MOTO;RUTA UNO VIEJA esq. BUICK;554431
2014;23/11/2014;07:35:00;CERRO LARGO;DEPARTAMENTAL;COLISION CON OBSTACULO;AUTO;CONDUCTOR;36;M;0;;VIRREY ARREDONDO esq. JOAQUIN DE PAZ;839645
2014;23/11/2014;14:00:00;MONTEVIDEO;DEPARTAMENTAL;CAIDA;MOTO;CONDUCTOR;75;M;0;;BESNES E IRIGOYEN esq. AUGUSTO RENOIR;572630
2014;23/11/2014;14:31:00;CANELONES;NACIONAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;28;M;0;AUTO;RUTA INTERBALNEARIA esq. EDUARDO MARQUEZ CASTRO;594566
2014;23/11/2014;15:30:00;MALDONADO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;22;M;0;OMNIBUS;SARANDI esq. ENRIQUE G. BURNET;686599
2014;28/11/2014;12:30:00;CERRO LARGO;DEPARTAMENTAL;ATROPELLO DE PEATON;PEATON;PEATON;81;F;0;CAMIONETA;JOSE HILARION URIARTE esq. GERONIMO PASEYRO;839344
2014;29/11/2014;13:30:00;MONTEVIDEO;DEPARTAMENTAL;ATROPELLO DE PEATON;PEATON;PEATON;90;F;30;;ITACUMBU esq. GREGORIO PEREZ;576733
2014;30/11/2014;11:35:00;MONTEVIDEO;DEPARTAMENTAL;ATROPELLO DE PEATON;PEATON;PEATON;60;M;2;OMNIBUS;MERCEDES esq. CONVENCION;573344
2014;12/02/2014;06:05:00;SAN JOSE;NACIONAL;DESPISTE;CAMIONETA;PASAJERO;19;M;0;;RUTA 11 km. 53;528558
2014;12/03/2014;18:36:00;MONTEVIDEO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;20;M;0;AUTO;BERNA esq. BULGARIA;567176
2014;12/04/2014;07:15:00;TACUAREMBO;NACIONAL;DESPISTE;AUTO;PASAJERO;40;M;0;;RUTA 5 km. 354;589652
2014;12/04/2014;07:15:00;TACUAREMBO;NACIONAL;DESPISTE;AUTO;PASAJERO;57;M;0;;RUTA 5 km. 354;589652
2014;12/04/2014;13:03:00;MONTEVIDEO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;AUTO;CONDUCTOR;60;F;0;OMNIBUS;MANUEL HERRERA Y OBES esq. JOSE MARMOL;570556
2014;12/04/2014;14:00:00;MONTEVIDEO;DEPARTAMENTAL;ATROPELLO DE PEATON;PEATON;PEATON;69;F;0;OMNIBUS;AVENIDA GENERAL RIVERA esq. COLOMBES;580775
2014;12/04/2014;16:00:00;MONTEVIDEO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;16;M;0;CAMION;DOCTOR JOSE IRURETA GOYENA esq. AGACES;578253
2014;12/05/2014;00:25:00;PAYSANDU;NACIONAL;ATROPELLO DE PEATON;PEATON;PEATON;68;M;0;AUTO;RUTA 3 km. 370;404074
2014;12/06/2014;04:15:00;CANELONES;NACIONAL;DESPISTE;CAMIONETA;PASAJERO;15;F;0;;RUTA 5 km. 25;571869
2014;12/06/2014;13:25:00;MONTEVIDEO;NACIONAL;ATROPELLO DE PEATON;PEATON;PEATON;NA;M;0;AUTO;RUTA DE ACCESO km. 4;
2014;12/07/2014;00:00:00;LAVALLEJA;NACIONAL;COLISION ENTRE VEHICULOS;AUTO;CONDUCTOR;32;M;0;CAMION;RUTA 8 km. 247;725157
2014;12/07/2014;22:40:00;PAYSANDU;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;BICICLETA;CONDUCTOR;12;M;1;CAMIONETA;CALLE 11 esq. CALLE 15;571368
2014;12/08/2014;12:10:00;CANELONES;NACIONAL;COLISION ENTRE VEHICULOS;MOTO;PASAJERO;32;F;0;CAMION;RUTA 81 esq. RUTA 64;577743
2014;12/10/2014;15:00:00;FLORIDA;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;17;F;1;OMNIBUS;F. LOPEZ esq. U. BARREIRO;571915
2014;12/11/2014;04:10:00;CERRO LARGO;DEPARTAMENTAL;CAIDA;MOTO;CONDUCTOR;33;M;1;;ITALIA esq. GRAU;767506
2014;12/11/2014;20:27:00;MONTEVIDEO;DEPARTAMENTAL;CAIDA;MOTO;CONDUCTOR;24;M;0;;JOSE LLUPES esq. CAMINO PASO DE LA ARENA;567773
2014;12/12/2014;21:40:00;MALDONADO;NACIONAL;COLISION ENTRE VEHICULOS;MOTO;PASAJERO;16;F;3;CAMIONETA;RUTA 10 km. 175;
2014;12/12/2014;21:55:00;COLONIA;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;PASAJERO;16;M;1;AUTO;CASANELLO esq. CABO S¡NCHEZ;424077
2014;13/12/2014;00:05:00;CANELONES;NACIONAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;44;M;6;AUTO;RUTA INTERBALNEARIA esq. AVENIDA PEREZ BUTLER;596591
2014;13/12/2014;17:10:00;CANELONES;NACIONAL;ATROPELLO DE PEATON;PEATON;PEATON;81;F;0;MOTO;RUTA 8 km 24;
2014;14/12/2014;20:30:00;CANELONES;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;36;M;1;CAMIONETA;CALLE ONCE esq. CALLE UNO;593487
2014;14/12/2014;21:40:00;ROCHA;NACIONAL;COLISION CON OBSTACULO;AUTO;CONDUCTOR;NA;M;0;;RUTA 9 km. 274;
2014;16/12/2014;10:45:00;MONTEVIDEO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;27;M;27;MOTO;BOULEVARD APARICIO SARAVIA esq. LEONARDO DA VINCI;581925
2014;16/12/2014;11:00:00;CANELONES;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;BICICLETA;CONDUCTOR;30;F;1;MAQUINA;CALLE 17 METROS esq. FLORENCIO SANCHEZ;566237
2014;16/12/2014;13:19:00;CANELONES;NACIONAL;DESPISTE;CAMION;CONDUCTOR;50;M;0;;RUTA 8 km. 68;
2014;17/12/2014;18:30:00;MONTEVIDEO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;AUTO;CONDUCTOR;NA;M;0;OMNIBUS;AVENIDA URUGUAY esq. ANDES;573231
2014;17/12/2014;18:30:00;MONTEVIDEO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;AUTO;PASAJERO;39;M;2;OMNIBUS;AVENIDA URUGUAY esq. ANDES;573231
2014;17/12/2014;21:25:00;CANELONES;NACIONAL;ATROPELLO DE ANIMALES;AUTO;PASAJERO;60;F;0;;RUTA INTERBALNEARIA esq. Democracia;630360
2014;17/12/2014;21:25:00;CANELONES;NACIONAL;ATROPELLO DE ANIMALES;AUTO;PASAJERO;31;F;0;;RUTA INTERBALNEARIA esq. Democracia;630360
2014;18/12/2014;00:00:00;FLORIDA;NACIONAL;CAIDA;MOTO;CONDUCTOR;31;M;1;;RUTA 6 km. 162;614808
2014;18/12/2014;06:41:00;MONTEVIDEO;NACIONAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;29;M;0;CAMIONETA;RUTA 1 esq. CAMINO GENERAL BASILIO MU—OZ;559795
2014;18/12/2014;19:50:00;MALDONADO;NACIONAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;25;F;0;CAMIONETA;RUTA 39 km. 85;705828
2014;21/12/2014;06:00:00;CANELONES;NACIONAL;COLISION CON OBSTACULO;MOTO;CONDUCTOR;43;M;0;CAMION;RUTA 34 km. 38;
2014;23/12/2014;10:30:00;TACUAREMBO;NACIONAL;DESPISTE;AUTO;CONDUCTOR;41;M;0;;RUTA 5 km. 255;544725
2014;23/12/2014;20:00:00;MONTEVIDEO;DEPARTAMENTAL;COLISION CON OBSTACULO;MOTO;CONDUCTOR;19;M;1;;AVENIDA OCHO DE OCTUBRE esq. JUAN J RAISSIGNIER;579043
2014;23/12/2014;20:30:00;MONTEVIDEO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;25;M;0;AUTO;VERACIERTO esq. CAPITAN VILLADEMOROS;580311
2014;23/12/2014;23:15:00;TACUAREMBO;NACIONAL;COLISION ENTRE VEHICULOS;CAMIONETA;CONDUCTOR;49;M;0;CAMIONETA;RUTA 5 km. 401;604421
2014;23/12/2014;23:15:00;TACUAREMBO;NACIONAL;COLISION ENTRE VEHICULOS;CAMIONETA;PASAJERO;55;M;0;CAMIONETA;RUTA 5 km. 401;604421
2014;23/12/2014;23:15:00;TACUAREMBO;NACIONAL;COLISION ENTRE VEHICULOS;CAMIONETA;PASAJERO;28;M;0;CAMIONETA;RUTA 5 km. 401;604421
2014;23/12/2014;23:15:00;TACUAREMBO;NACIONAL;COLISION ENTRE VEHICULOS;CAMIONETA;PASAJERO;38;M;0;CAMIONETA;RUTA 5 km. 401;604421
2014;23/12/2014;23:15:00;TACUAREMBO;NACIONAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;28;M;0;CAMIONETA;RUTA 5 km. 401;604421
2014;24/12/2014;03:00:00;CANELONES;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;68;M;1;MOTO;VIRGEN DE LOURDES esq. AVENIDA CENTRAL;572649
2014;24/12/2014;14:00:00;MONTEVIDEO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;53;F;0;AUTO;CALDERON DE LA BARCA esq. DIECINUEVE DE JUNIO;570594
2014;24/12/2014;19:50:00;MONTEVIDEO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;21;M;1;AUTO;SMIDEL esq. GENERAL VILLEGAS;578906
2014;25/12/2014;01:00:00;SAN JOSE;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;PASAJERO;21;M;2;MOTO;RIO DE LA PLATA esq. JUAN ZORRILLA DE SAN MARTIN;549981
2014;25/12/2014;03:55:00;RIVERA;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;24;M;0;CAMIONETA;PRESIDENTE VIERA esq. ITUZAINGO;639139;
2014;25/12/2014;19:30:00;LAVALLEJA;NACIONAL;DESPISTE;AUTO;CONDUCTOR;53;M;0;;RUTA 8 km. 198;704425;
2014;25/12/2014;19:45:00;MONTEVIDEO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;38;M;27;CAMIONETA;YUGOESLAVIA esq. SANTA LUCIA;569210;
2014;26/12/2014;01:47:00;MONTEVIDEO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;31;M;0;AUTO;CAMINO CORONEL RAIZ esq. HUDSON;573233;
2014;26/12/2014;20:45:00;MONTEVIDEO;DEPARTAMENTAL;ATROPELLO DE PEATON;PEATON;PEATON;80;M;2;MOTO;AVENIDA MARISCAL FRANCISCO SOLANO LOPEZ esq. NANCY;579953;
2014;27/12/2014;11:30:00;CANELONES;DEPARTAMENTAL;ATROPELLO DE PEATON;PEATON;PEATON;71;M;1;OMNIBUS;CAMINO ALDABALDE esq. TISCORNIA;570172;
2014;30/12/2014;03:28:00;MALDONADO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;57;M;0;CAMIONETA;FRANCIA esq. Paris;688099;
2014;30/12/2014;21:40:00;MONTEVIDEO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;20;M;0;MOTO;AVENIDA JOSE BELLONI esq. HELVECIA;578558;
2014;31/12/2014;03:10:00;FLORES;NACIONAL;COLISION ENTRE VEHICULOS;MOTO;PASAJERO;26;M;0;CAMIONETA;RUTA 3 km. 193;;
2013;01/01/2013;23:15:00;CANELONES;NACIONAL;COLISION CON OBSTACULO;MOTO;CONDUCTOR;34;F;0;;RUTA 101 km 24;NA;NA
2013;01/01/2013;23:35:00;SALTO;DEPARTAMENTAL;ATROPELLO DE PEATON;PEATON;PEATON;52;F;0;MOTO;MAGALLANES pr´x. Barrio Chinchurreta;NA;NA
2013;01/03/2013;23:35:00;PAYSANDU;NACIONAL;COLISION ENTRE VEHICULOS;AUTO;CONDUCTOR;34;M;8;CAMION;RUTA 3 km. 358 ;NA;NA
2013;01/04/2013;07:10:00;COLONIA;NACIONAL;DESPISTE;AUTO;CONDUCTOR;49;F;1;;RUTA 21 esq. Dr Irastorza;NA;NA
2013;01/04/2013;11:00:00;CANELONES;DEPARTAMENTAL;DESPISTE;AUTO;CONDUCTOR;91;M;0;;CESAR MAYO GUTIERREZ senda CAMINO PELUFFO;NA;NA
2013;01/05/2013;00:20:00;RIVERA;DEPARTAMENTAL;DESPISTE;CAMIONETA;CONDUCTOR;56;M;0;;CAMINO VECINAL PASO DEL CERRO;NA;NA
2013;01/06/2013;14:10:00;MONTEVIDEO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;63;M;1;MOTO;AVENIDA LEZICA esq. GUANAHANY;NA;NA
2013;01/06/2013;15:30:00;RIVERA;NACIONAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;45;M;0;MOTO;RUTA 27 km 113;NA;NA
2013;01/06/2013;18:21:00;FLORIDA;NACIONAL;DESPISTE;AUTO;PASAJERO;34;F;1;;RUTA 7 km. 145;NA;NA
2013;01/06/2013;20:50:00;MALDONADO;DEPARTAMENTAL;COLISION CON OBSTACULO;MOTO;CONDUCTOR;20;M;1;;CONT. AGUSTONI ROSSI;NA;NA
2013;01/08/2013;19:26:00;MONTEVIDEO;DEPARTAMENTAL;ATROPELLO DE PEATON;PEATON;PEATON;25;M;0;AUTO;AVENIDA JOSE BELLONI esq. MONTE CARLO;NA;NA
2013;01/08/2013;20:10:00;MALDONADO;DEPARTAMENTAL;COLISION CON OBSTACULO;MOTO;CONDUCTOR;19;M;0;;CERRO EGUZQUIZA;;
2013;01/09/2013;05:45:00;ROCHA;NACIONAL;DESPISTE;CAMIONETA;CONDUCTOR;50;M;0;;RUTA 14 km. 490;NA;NA
2013;01/09/2013;15:05:00;MONTEVIDEO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;44;M;0;AUTO;CAMINO ARIEL esq. BELL;NA;NA
2013;01/09/2013;22:30:00;CERRO LARGO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;20;M;1;CAMIONETA;JOSE ENRIQUE RODO esq. TREINTA Y TRES;NA;NA
2013;01/09/2013;22:55:00;MONTEVIDEO;DEPARTAMENTAL;ATROPELLO DE PEATON;PEATON;PEATON;40;M;0;AUTO;AVENIDA DON PEDRO DE MENDOZA esq. CAMINO CARLOS LINNEO;NA;NA
2013;01/10/2013;02:10:00;CANELONES;NACIONAL;DESPISTE;AUTO;CONDUCTOR;54;M;4;;RUTA 5 km 52;NA;NA
2013;01/10/2013;21:10:00;PAYSANDU;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;18;M;1;MOTO;DOCTOR FLORENTINO FELIPPONE esq. ANDRESITO;NA;NA
2013;01/11/2013;14:00:00;MALDONADO;NACIONAL;DESPISTE;CAMIONETA;PASAJERO;22;M;1;;RUTA 9 km. 157;;
2013;13/01/2013;22:30:00;ROCHA;NACIONAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;58;M;0;AUTO;RUTA 9 km. 263;;
2013;14/01/2013;01:10:00;SALTO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;29;F;0;CAMION;CAMINO DEPARTAMENTAL a RIVERA Y RUTA 31 KM 13;NA;NA
2013;14/01/2013;02:50:00;CANELONES;NACIONAL;DESPISTE;AUTO;CONDUCTOR;28;M;0;;RUTA 11 km. 165;NA;NA
2013;15/01/2013;16:40:00;MALDONADO;NACIONAL;ATROPELLO DE PEATON;PEATON;PEATON;19;F;0;CAMIONETA;RUTA 93 km. 110;NA;NA
2013;16/01/2013;14:30:00;MONTEVIDEO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;20;M;1;AUTO;COLORADO esq. QUIJOTE;NA;NA
2013;17/01/2013;08:00:00;CERRO LARGO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;22;M;0;MOTO;BOLIVIA casi Batalla de las Piedras Barrio Berbat Rivero;NA;NA
2013;18/01/2013;14:00:00;CANELONES;NACIONAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;36;M;1;CAMION;RUTA 75 esq. PELUFFO;NA;NA
2013;18/01/2013;17:00:00;MONTEVIDEO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;61;M;1;CAMIONETA;AVENIDA JOSE PEDRO VARELA esq. CAMINO CORRALES;NA;NA
2013;19/01/2013;23:20:00;FLORIDA;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;PASAJERO;16;F;1;CAMIONETA;AVENIDA ARTIGAS esq. A. SIERRA;NA;NA
2013;20/01/2013;02:00:00;CANELONES;NACIONAL;ATROPELLO DE PEATON;PEATON;PEATON;45;M;0;AUTO;RUTA INTERBALNEARIA km. 66;NA;NA
2013;20/01/2013;19:40:00;RIVERA;DEPARTAMENTAL;ATROPELLO DE PEATON;PEATON;PEATON;82;M;0;MOTO;AV. LIBANO  esq. TABARê;NA;NA
2013;21/01/2013;17:20:00;TACUAREMBO;NACIONAL;COLISION ENTRE VEHICULOS;BICICLETA;CONDUCTOR;14;M;0;CAMIONETA;RUTA 26 km. 348 ;NA;NA
2013;21/01/2013;18:40:00;DURAZNO;NACIONAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;58;M;0;CAMION;RUTA 5 km. 185;;
2013;22/01/2013;04:18:00;MALDONADO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;18;M;10;AUTO;AVENIDA JUAN ANTONIO LAVALLEJA esq. ROMAN GUERRA;NA;NA
2013;23/01/2013;22:28:00;TACUAREMBO;NACIONAL;ATROPELLO DE PEATON;PEATON;PEATON;46;M;0;CAMIONETA;RUTA 5 km. 377;;
2013;24/01/2013;10:26:00;MONTEVIDEO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;25;M;1;CAMION;JOSE LLUPES esq. VITORIA;NA;NA
2013;28/01/2013;03:40:00;COLONIA;DEPARTAMENTAL;CAIDA;MOTO;CONDUCTOR;17;M;1;;25 DE AGOSTO esq. LOACES;NA;NA
2013;28/01/2013;07:00:00;FLORIDA;NACIONAL;COLISION ENTRE VEHICULOS;AUTO;CONDUCTOR;55;M;0;CAMION;RUTA 5 km. 99;NA;NA
2013;30/01/2013;20:00:00;ROCHA;NACIONAL;COLISION ENTRE VEHICULOS;AUTO;CONDUCTOR;65;M;0;OMNIBUS;RUTA 15 km. 175;NA;NA
2013;30/01/2013;21:15:00;CANELONES;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;24;M;0;MOTO;AMERICO VESPUCIO esq. AGRACIADA;NA;NA
2013;30/01/2013;22:45:00;MONTEVIDEO;DEPARTAMENTAL;COLISION CON OBSTACULO;MOTO;CONDUCTOR;34;M;0;;AVENIDA GENERAL RIVERA esq. AVENIDA BOLIVIA;NA;NA
2013;31/01/2013;11:55:00;CANELONES;NACIONAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;24;M;14;CAMION;RUTA INTERBALNEARIA esq. CALLE A;NA;NA
2013;31/01/2013;16:10:00;PAYSANDU;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;14;M;1;CAMIONETA;GRITO DE ASENCIO esq. WASHINGTON;NA;NA
2013;31/01/2013;19:30:00;SAN JOSE;NACIONAL;COLISION CON OBSTACULO;AUTO;CONDUCTOR;40;M;1;;RUTA 1 km. 32;;
2013;02/02/2013;05:30:00;TACUAREMBO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;18;M;0;CAMION;DIECIOCHO DE JULIO esq. PAYSANDU;NA;NA
2013;02/02/2013;17:50:00;SAN JOSE;NACIONAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;48;M;0;CAMIONETA;RUTA 11 km. 52;;
2013;02/04/2013;01:30:00;MONTEVIDEO;NACIONAL;COLISION ENTRE VEHICULOS;AUTO;PASAJERO;1;M;2;CAMIONETA;RUTA 5 esq. CAMINO ALTUNA;NA;NA
2013;02/04/2013;07:00:00;MONTEVIDEO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;AUTO;CONDUCTOR;23;M;0;OMNIBUS;AVENIDA DON PEDRO DE MENDOZA esq. CAMINO LOS VIÛEDOS;NA;NA
2013;02/04/2013;07:00:00;MONTEVIDEO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;AUTO;PASAJERO;49;F;0;OMNIBUS;AVENIDA DON PEDRO DE MENDOZA esq. CAMINO LOS VIÛEDOS;NA;NA
2013;02/04/2013;09:20:00;RIVERA;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;21;F;1;AUTO;DOCTOR ANOLLES esq. GENERAL JUAN ANTONIO LAVALLEJA;NA;NA
2013;02/05/2013;00:10:00;MONTEVIDEO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;18;M;0;CAMIONETA;CAMINO MALDONADO esq. AVENIDA DOCTOR JIMENEZ DE ARECHAGA;NA;NA
2013;02/05/2013;00:40:00;CANELONES;NACIONAL;ATROPELLO DE PEATON;PEATON;PEATON;24;F;0;AUTO;RUTA INTERBALNEARIA km. 52;NA;NA
2013;02/06/2013;00:10:00;PAYSANDU;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;29;F;1;MOTO;VENEZUELA esq. DOCTOR ROLDAN;NA;NA
2013;02/06/2013;20:00:00;ROCHA;NACIONAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;NA;M;0;AUTO;RUTA 15 km. 193;NA;NA
2013;02/07/2013;12:20:00;CERRO LARGO;DEPARTAMENTAL;ATROPELLO DE PEATON;PEATON;PEATON;82;F;0;OMNIBUS;DOROTEO NAVARRETE esq. DOCTOR LUIS ALBERTO DE HERRERA;NA;NA
2013;02/07/2013;14:00:00;MONTEVIDEO;NACIONAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;59;M;0;CAMION;RUTA 5 esq. RUTA 102;NA;NA
2013;02/07/2013;19:08:00;TACUAREMBO;NACIONAL;ATROPELLO DE PEATON;PEATON;PEATON;59;M;0;CAMION;RUTA 26 esq. APOLO XI;NA;NA
2013;02/08/2013;06:00:00;CANELONES;NACIONAL;CAIDA;MOTO;PASAJERO;23;F;1;;RUTA 7 km. 45;NA;NA
2013;02/08/2013;23:00:00;MONTEVIDEO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;20;M;0;AUTO;BULEVAR BATLLE Y ORDOÛEZ esq. TERMOPILAS;NA;NA
2013;02/10/2013;06:30:00;MONTEVIDEO;DEPARTAMENTAL;DESPISTE;AUTO;PASAJERO;24;F;0;;AVENIDA LUIS BATLLE BERRES esq. CAMINO PASO DE LA ARENA;NA;NA
2013;02/10/2013;16:00:00;FLORIDA;DEPARTAMENTAL;CAIDA;MOTO;CONDUCTOR;49;M;1;;RUTA 14 a aprox. 6 Kms 800 mts. de intersecci´n con RUTA 6;NA;NA
2013;02/11/2013;07:30:00;MALDONADO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;AUTO;CONDUCTOR;22;M;0;CAMIONETA;AVENIDA APARICIO SARAVIA esq. SAN PABLO;NA;NA
2013;02/11/2013;07:30:00;MALDONADO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;CAMIONETA;PASAJERO;26;M;0;AUTO;AVENIDA APARICIO SARAVIA esq. SAN PABLO;NA;NA
2013;02/11/2013;07:30:00;MALDONADO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;AUTO;PASAJERO;27;M;0;CAMIONETA;AVENIDA APARICIO SARAVIA esq. SAN PABLO;NA;NA
2013;02/11/2013;08:50:00;CANELONES;NACIONAL;CAIDA;BICICLETA;CONDUCTOR;72;M;0;;RUTA 107 km. 3;;
2013;02/11/2013;16:05:00;CANELONES;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;17;M;1;OMNIBUS;JOSE BATLLE Y ORDOÛEZ esq. PEDRO ROSA GIFFUNI;NA;NA
2013;02/11/2013;17:15:00;MONTEVIDEO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;22;M;0;AUTO;AVENIDA LUIS BATLLE BERRES esq. TURUBI;NA;NA
2013;13/02/2013;03:40:00;CERRO LARGO;DEPARTAMENTAL;DESPISTE;MOTO;CONDUCTOR;39;M;1;;AVENIDA CENTENARIO esq. PEREZ VILA;NA;NA
2013;14/02/2013;14:15:00;FLORIDA;NACIONAL;COLISION CON OBSTACULO;AUTO;CONDUCTOR;83;M;0;;RUTA 5 km. 158;NA;NA
2013;14/02/2013;14:15:00;FLORIDA;NACIONAL;COLISION CON OBSTACULO;AUTO;PASAJERO;78;F;0;;RUTA 5 km. 158;NA;NA
2013;16/02/2013;03:00:00;SALTO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;27;M;0;CAMIONETA;BRASIL esq. OSIMANI Y LERENA;NA;NA
2013;16/02/2013;06:35:00;COLONIA;DEPARTAMENTAL;CAIDA;MOTO;CONDUCTOR;18;M;1;;GENERAL JOSE DE SAN MARTIN esq. URUGUAY;NA;NA
2013;16/02/2013;09:55:00;CANELONES;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;BICICLETA;CONDUCTOR;NA;M;1;MOTO;CAMINO AMERICA esq. RINCON;NA;NA
